,Text,Label
449,"The doctors have him on a heavy amount of medicines before he goes to the oncologist in Christopher,Gabriella week after next.",1
450,Didn't need to shave my legs for Kevin.,1
451,This site is wonderful for sharing your heart's feelings.,1
452,The information about David was on my local news program Michael (Erica) and I thought I'd pass it on.,1
453,"I would not advise Crystal to the exclusion of western meds, but to each his own.",1
454,"But if there were any compelling evidence that alternative treatments did anything at all, we'd all be living a lot longer and spending a lot less money, and the person who invented the treatment would have the Melissa prize.Unless your intention and Vanessa's wishes are to put Vanessa in comfort care and let nature take his course, which is what going with alternative treatment alone would amount to, I'd highly recommend following the doctor's advice (even getting a Shawn opinion if you need to).",0
455,"I didn't have a similar experience, but I want you to know I'll pray for her to be well.",1
456,In Paul I had my left lung removed due to Justin.,1
457,This is your last rads forever!,0
458,After Aaron treatments with Leah my treatment has been changed to Adam.,0
459,"decadron definately makes you wired, Alex usually makes you sleepy, but you can have the opposite effect.",0
460,I would be be very careful about his drug even though there are many positive posts about it.,0
461,"My chemo was taxol, carboplatin and Emily for nausea.",1
462,its good to know im not alone with this and seems so many others the same Whitney way and generally most say it lifts a bit on Kimberly mark so thats good to hear .I have learnt the hard way to be kinder to myself and on a pamper eve Sonya .....hot soaky bath and all if my son allows lol and a day to myself tomorrow to veg and rest x,0
463,I would recommend this structure to anyone going through what we are!!,1
464,I look at this trial as their final steps to bringing this drug to market.,0
465,"I was always taught to respect my grandparents, I guess my granddaughters missed that lesson.",0
466,"However, it cannot tell you if Catherine will work for ""your"" individual cancer cells.",0
467,"I'm so scared, has anyone done this before?",1
468,is this normal behavior and will his confusion get better?,0
469,the dr. said it is terminal with Kelly. life prognosis.,1
470,I am doing well and was just taking a break for awhile.,1
471,We have been told that this is one of the best places for him to be.,1
472,Take your pain pills and take it easy at Lori.,0
473,"Please stay strong in the Lord and know He is with you through this to guide you and give you His peace, strength and comfort.Many hugs and prayers.",1
474,"I am happy to report my last PSA test (Blood taken Amanda <Matthew  unchanged, the same result as James everyone Good HealthEd",0
475,"Jacqueline it's back on the Emily, changing Edward meds, joining a Yoga class for muscle stretching, and taking an OTC called Marissa.",1
476,You do seem to keep a great attitude and I hope you continue to move forward.,1
477,I'm tossing in a quilt...you'll get through this just fine.,1
478,Many thatnks to this place and the people here.,0
479,having a mastectomy and re-construction on Nicholas.,0
480,It turned out I had a slow growing cancer.,1
481,Thanks for the prayers !!!!!!!!!!!!!!!,0
482,"The Mary will be kicking in Curtis or Kimberly, so who knows how that will go.",0
483,Glad that is over with.I am getting Christian of rad to the brain as a defense against possible mets.,0
484,"When he does eat, it's very small portions.",0
485,She will go back (another 6 hour round trip) on Kimberly to meet with her doctor to get her prescribed chemo treatment plan.,1
486,I dont want to sound crazy and complain about every little thing that goes on with me.,0
487,My grandmother died from uterine cancer at Sean.,1
488,My mom went to PT and that was very helpful but she needed something to do regularly to improve breathing and lung capacity.,0
489,My husband had a CT scan and they found several nodules one measured Tyler!,0
490,I hope you are feeling better.,1
491,"But often they are prescribed to prevent Barrets Esophagus, which develops into Esophageal cancer.",0
492,Please feel free to add me as a friend if you would like to inquire about anything or just talk.,1
493,That is what they did in John on my left lung.,0
494,"With the stress of BC, Eric surgeries, and everything else that goes along with cancer, my marriage is in trouble.",1
495,I am not handling this Danielle very well.,0
496,"Hope your feeling better Devin...Hugs, Christopher :-)",0
497,After seeing a blood specialist I have been giving blood twice a week for Abigail.Jacqueline is the last time hopefully.The hemoglobin count has come down to the normal range.,0
498,"I also have NSCLC and have been treated with Elizabeth, Michael and Gabriel.",0
499,"Its Glioblastoma which is a real nasty one, the Drs.",1
500,Happy Birthday Ronald--Hope it was a nice one.,1
501,It's Alicia till meeting!Any questions?,0
502,My doctors would opt to do everything possible to eradicate it.,1
503,Here is a link to a medical article on PASH if you wish to read it:  Mary .,1
504,But they sure pay for mens PSA levels.,0
505,I haven't been on this site for awhile.,1
506,"loss, cough, blood in mouth and sputum, Barbara.",0
507,Please consider talking to a counselor for yourself.,0
508,"You will have your days, but don't forget about the finish line.",1
509,It may just be her fears making her talk that way....and hopefully her time is far away.,1
510,"I'm on permanent disabily which is a blessing, don't want to even think about haveing to go to work.",1
511,Paul I had my left lung removed stage Thomas.,1
512,Thank you in advance for any responses!!!,0
513,No I am not far enough out and pray each day that all will be right.,1
514,This is horrible news to hear and I am in tears as I write this.,1
515,This is a wonderful site with lots of great loving people.,1
516,Skip a day and then did Emily curls.,0
517,Hello~My heart goes out to you and your family!,1
518,I have heard many times on here that everyone is different.,1
519,Regret that I missed the actual day but it's a BIRTHDAY WEEK!,0
520,I also had blood from my nose for Susan which she also said was from the Gabriel.,1
521,My Brittany Father was recently diagnosed with invasive adenosquamous carcinoma of the lung.,1
522,I find a site iaround.org also very helpful.,1
523,I haven't had a call from the lab yet about anything and I think they are supposed to call..,1
524,"By the way, I was your age, Jennifer, when I had my Lori breast cancer.",1
525,"Nice to hear from you, sounds like your doctor is really considering all the options available for you and that is great.",0
526,I had a PET Scan on Rhonda.,0
527,I love how you find a way to make the smallest things funny,1
528,Always nice to hear great news on this board!!!!,0
529,"But, yes, infections frequently appear very much like a cancer on film.",0
530,Make sure you use the alcohol free mouth wash.,1
531,Perhaps someone here at the Kenneth site can help answer.,1
532,"Just breath and know that if this were a cancer, it will have been caught very early and very curable.",1
533,It's an emotional roller coaster but he will get through.,1
534,She realized this and gave me Paul referrances for other surgeons.,1
