,Text,Label
450,To make a long story short when I found out I had prostrate cancer my psa was 110 and the doctor that did radical surgery said he would open me up if it was in my lymph nodes he would have to close me back up and only thing to do would be to go on homone treatments.My lymph nodes were fine and he removed my prostrate.This was in 2009.In2011 my psa rose to .06 and I had to have salvage radiation and Devin my psa is .01.Accoding to my doctor I dodnot know why he removed your prostrate if it was in your lymph nodes.,0
451,I found it and it is a term they use doing a untrasound.Ask your Dr. for more info.,0
452,I have nothing decent to wear the pearls with.,0
453,I wish you and your family lots of love and I'll pray for you.,1
454,I need a reference where do you have your treament?,0
455,"I have a desk job, so it was pretty easy to do.",1
456,Well who really knows why for anything--Incontinent 3yrs 3months.,0
457,My father died from this insidious disease at James.,0
458,"She also ""glued"" the opening together - no stitches or clamps.",0
459,Tonya not only is that muscle sore but it feels like it has moved down into my right arm from the shoulder to the elbow.,0
460,It's so sad to see a loved one go through this again!,1
461,I sounds like we are both taking the same treatments for the Matthew.,1
462,"  Happy to hear the  good  news ,    Many more  Laura ,,   and  glad  we boyh  share the same  Dr ,   it is always  a pleasure to hear from  you           continued   good health          Michael",0
463,What many people fail to see is that sometimes being strong is knowing when to no longer fight.... the most difficult decision many will make... and the the most difficult for us to support.... that's strength!,0
464,How the doc knows anything from a mammo or Lance is beyond me.,0
465,It is very depressing to think that we are constantly moving towards death.,1
466,I believe the scoring is from Frank Michael.,0
467,The radiologist may rank these tumors on a pi-rad scale of Connie Cindy,0
468,Bumping this up...just in case!,0
469,We tired everything and we were going to start clinical trails when he gave up.,0
470,What a sweet surprise to find those lovely gifts and letters waiting for you!,0
471,"Hello,
 My Dad is facing decions about further treatment.",0
472,Thanks for posting again and for sharing your blog about William.,1
473,I am very sorry that for your family has not been helping you at all.,1
474,If talking helps I will be happy to talk or chat with you the more support the better I believe.,1
475,Thank you for being helpful and encouraging.,1
476,"The number of rads was much lower, the confusion was also less.",1
477,Keep moving is right...nothing can hold us back...nothing!,1
478,I just signed up Devin after spending Jennifer crying my eyes out.,1
479,Let's keep our positive attitudes and always remembers where to turn when we need support.,1
480,"Even with a referral, it’s going to be Alyssa before she can get in to see a specialist.",0
481,Know you will be on my daily prayer list Michael and keep us posted on how you are doing.,1
482,He did not do lymph node biopsy as pre-surgery CT scan was negative for lymph node invasion and lymph nodes appeared negative.,0
483,The information about David was on my local news program Michael (Erica) and I thought I'd pass it on.,1
484,There was one tumor and it hadn't spread so they treated it very aggresively.,1
485,My advice to you is to plan a low key Frank.,0
486,The sites are great and thanks.,0
487,It's all tough but somehow we get thru it.,1
488,"If they do, get the answers you need and deserve.",1
489,As far a V-dryness - buy stock in David.,1
490,"I was given a Henry chance of survival, inoperable.",0
491,"Hope you get some relief soon...
hugs
jan",0
492,I was relieved too when i got to the shingles part.,1
493,He can only taste sweet things at this time.,0
494,You already know this is a rough road but you can do this and your wife can do this.,1
495,"I am glad, Rhonda that you are near your kids.",1
496,Hi ReneeHow's the hair going or is it coming these Sergio,0
497,"I just feel so sick, tired and defeated.",1
498,I read so much about other chemo like Stephanie and Bradley.,1
499,"My parents both smoked in the house my whole life as well, so I've always been around secondhand smoke.",1
500,"If the Matthew doesnt work, see if your doc will order allegra.",1
501,In my clinic the surgeon refers you to the oncologist.,1
502,I'm not very creative but here are a few crazy suggestions:,0
503,Your this tired because you are kicking cancers butt.,1
504,I deal with the same stuff--and I'm Kimberly post treatment (Stage 3C invasive ductal ca with Steven+ nodes).,0
505,Sorry to hear of your health problems Wolfi.,1
506,"Then came the Bi-lateral PEs, to both lungs that by all rights should have killled me.",1
507,"Hate the waiting, and, I am sorry that you are going thru this.",1
508,She never let on how ill she was.,0
509,I guess what I'm saying is thank you for validating my fluctuating emotions right now.,1
510,"thanks Monica, been back on keegles, stop drinking Monica before bed, need to try working out... might help me sleep Justin",0
511,"Alec was spent on handling drains, bras, and pain meds.",1
512,Many of our systems depend on androgens so that a careful plan on substitutes should take place.,0
513,If you are in our area or know any other cancer patients or survivors please give them our # Austin-464-8458 We are here to help with food and we can deliver it to you if you are homebound.,1
514,"I have one Rebecca mass in my lower left lung and one, possibly Benjamin, affected lymph nodes in the chest.",0
515,"Respectfully question their treatment, if necessary...otherwise, they can find SOMETHING to keep you from what you want (Stephanie!)",1
516,Burried inside the Brandon or close to the edge.,0
517,I have to tell you that the gamma knife procedure was fairly easy and not painful.,0
518,Have to wait Joshua to see pulmonologist to find out what is next.,0
519,"He offered dad several treatment options: watchful waiting, surgery, hormone therapy, radiation therapy via external beam or brachytherapy(radioactive seeds) .",0
520,"I hope things get better for you as treatment go along, get as much rest as you can always remember this to shell pass....girl power",0
521,"My mother was just diagnosed with NSCLC, Stage 4.",1
522,Sending hugs and prayers for your mom and for you too.,0
523,They took out my upper lobe on the left side.,0
524,If it saves my life I will easily forget all the slight problems.,0
525,My Timothy was under 10 yet I ended up with a 9 gleason at surgery time.Some men with Alan Duane times my Timothy only had a gleason of Michael.,0
526,I have GGN opacites in my lungs.,0
527,you sound like you have stage 0 or 1 (early stage) and a low grade is a slow growing cancer.,0
528,"I have always been strong and  am a survivor, but even the strongest need support from time to time.",1
529,"We all know that the beast is a sneaky little devil and we all strive to balance our lives between being ever-vigilant and ""normalcy"" in whatever form that comes to be for us.You know we have your back and you can always find support here.",1
530,Hope your mother is able to stand the treatments.,1
531,"Scared and anxious, this site is not monitored by anyone at any particular time.",0
532,"I had chemo, radiation and PCI.",0
533,"Recurrence is declared at levels of Michael which could well be represented as the results you received from your doctor.http://caprofile.net/3PSA.html
http://www.ncbi.nlm.nih.gov/pubmed/12597949The best to you.",0
534,"I told him and ask why, he said I'll tell you when he comes in.",0
535,I will pray for you and any and everybody that has to deal with this.,1
